order_id,customer_id,product_id,customer_name,segment,category,sub_category,amount,profit,quantity,order_date,ship_date,ship_mode,payment_mode,country,city,state
CA-2018-164973,NM-18445,TEC-AC-10000892,Suraj,Home Office,Electronics,Phones,274,-7,4,11/4/2018,11/9/2018,Second Class,COD,United States,Arvada,Colorado
CA-2018-164973,NM-18445,OFF-ST-10002974,Atharv,Home Office,Electronics,Phones,273,-87,4,11/4/2018,11/9/2018,Second Class,COD,United States,Arvada,Colorado
CA-2018-156601,FA-14230,OFF-FA-10000624,Raksha,Corporate,Electronics,Electronic Games,269,91,1,9/19/2018,9/24/2018,Standard Class,COD,United States,Arvada,Colorado
CA-2020-162138,GK-14620,OFF-BI-10004593,Manju,Corporate,Clothing,Skirt,11,5,1,4/23/2020,4/27/2020,Standard Class,COD,United States,Hackensack,New Jersey
CA-2020-162138,GK-14620,TEC-AC-10001908,Divsha,Corporate,Clothing,Saree,39,2,2,4/23/2020,4/27/2020,Standard Class,Debit Card,United States,Saint Petersburg,Florida
CA-2021-153339,DJ-13510,FUR-FU-10001967,Sheetal,Corporate,Clothing,Trousers,264,-26,3,11/3/2021,11/5/2021,First Class,COD,United States,Saint Petersburg,Florida
US-2020-141544,PO-18850,TEC-PH-10003645,Moumita,Consumer,Clothing,Hankerchief,40,16,3,8/30/2020,9/1/2020,Standard Class,Debit Card,United States,Philadelphia,Pennsylvania
US-2020-141544,PO-18850,OFF-ST-10000675,Bhavna,Consumer,Clothing,T-shirt,41,19,2,8/30/2020,9/1/2020,Standard Class,Debit Card,United States,New York City,New York
US-2020-141544,PO-18850,FUR-CH-10003312,Suman,Consumer,Clothing,Saree,253,-63,2,8/30/2020,9/1/2020,Standard Class,UPI,United States,New York City,New York
US-2020-141544,PO-18850,OFF-LA-10001074,Bhargav,Consumer,Furniture,Chairs,406,97,7,8/30/2020,9/1/2020,Standard Class,Credit Card,United States,New York City,New York
US-2020-141544,PO-18850,OFF-BI-10001524,Mukund,Consumer,Clothing,Hankerchief,32,7,3,8/30/2020,9/1/2020,Standard Class,COD,United States,New York City,New York
US-2020-150147,JL-15850,TEC-PH-10004614,Deepak,Consumer,Electronics,Printers,260,68,2,4/25/2020,4/29/2020,Standard Class,COD,United States,New York City,New York
US-2020-150147,JL-15850,OFF-BI-10001153,Shantanu,Consumer,Clothing,Hankerchief,41,19,5,4/25/2020,4/29/2020,Standard Class,Debit Card,United States,Long Beach,California
US-2020-150147,JL-15850,OFF-BI-10001982,Patil,Consumer,Furniture,Chairs,401,13,6,4/25/2020,4/29/2020,Standard Class,Credit Card,United States,Hesperia,California
CA-2019-137946,DB-13615,OFF-BI-10001922,Vaibhavi,Consumer,Clothing,Saree,382,30,3,9/1/2019,9/4/2019,Second Class,Credit Card,United States,Hesperia,California
CA-2019-137946,DB-13615,TEC-CO-10001449,Sanskriti,Consumer,Electronics,Phones,867,251,5,9/1/2019,9/4/2019,First Class,COD,United States,Murfreesboro,Tennessee
CA-2019-137946,DB-13615,OFF-BI-10004140,Prajakta,Consumer,Clothing,Saree,43,0,3,9/1/2019,9/4/2019,First Class,Debit Card,United States,Philadelphia,Pennsylvania
CA-2018-129924,AC-10420,OFF-BI-10003314,Saptadeep,Corporate,Clothing,Stole,43,-43,7,7/12/2018,7/17/2018,First Class,Debit Card,United States,Philadelphia,Pennsylvania
CA-2018-129924,AC-10420,FUR-TA-10004575,Saurabh,Corporate,Clothing,Stole,74,29,3,7/12/2018,7/17/2018,First Class,COD,United States,Philadelphia,Pennsylvania
CA-2019-128167,KL-16645,OFF-FA-10000490,Nida,Consumer,Clothing,Hankerchief,44,-26,3,6/22/2019,6/26/2019,First Class,Debit Card,United States,Philadelphia,Pennsylvania
CA-2018-122336,JD-15895,OFF-AR-10000122,Yogesh,Corporate,Furniture,Chairs,259,-55,2,4/13/2018,4/17/2018,Second Class,COD,United States,Philadelphia,Pennsylvania
CA-2018-122336,JD-15895,OFF-BI-10003656,Anisha,Corporate,Clothing,Hankerchief,257,23,5,4/13/2018,4/17/2018,Second Class,COD,United States,Philadelphia,Pennsylvania
CA-2018-122336,JD-15895,OFF-FA-10002780,Sahil,Corporate,Clothing,Stole,76,27,5,4/13/2018,4/17/2018,Second Class,COD,United States,Philadelphia,Pennsylvania
CA-2018-122336,JD-15895,TEC-PH-10000702,Arsheen,Corporate,Clothing,Stole,44,-32,3,4/13/2018,4/17/2018,Second Class,Debit Card,United States,Philadelphia,Pennsylvania
US-2019-120712,CS-12130,OFF-ST-10000107,Rashmi,Consumer,Clothing,Saree,257,3,2,12/20/2019,12/24/2019,Second Class,COD,United States,Los Angeles,California
CA-2021-169901,CC-12550,TEC-PH-10002293,Gaurav,Consumer,Clothing,Hankerchief,255,76,9,6/15/2021,6/19/2021,Second Class,COD,United States,Los Angeles,California
CA-2021-134306,TD-20995,OFF-AR-10004027,Meghana,Consumer,Clothing,Hankerchief,44,14,3,7/8/2021,7/12/2021,Standard Class,Debit Card,United States,Los Angeles,California
CA-2021-134306,TD-20995,OFF-PA-10000249,Aditi,Consumer,Clothing,Shirt,45,-2,4,7/8/2021,7/12/2021,Standard Class,COD,United States,San Francisco,California
CA-2021-134306,TD-20995,OFF-AR-10001374,Kanak,Consumer,Clothing,Saree,44,-3,1,7/8/2021,7/12/2021,Second Class,Debit Card,United States,San Francisco,California
CA-2020-129714,AB-10060,TEC-AC-10000290,Teena,Home Office,Clothing,Saree,382,119,2,9/1/2020,9/3/2020,Second Class,Credit Card,United States,Layton,Utah
CA-2020-129714,AB-10060,OFF-PA-10001970,Samiksha,Home Office,Clothing,Trousers,250,100,3,9/1/2020,9/3/2020,Second Class,COD,United States,Philadelphia,Pennsylvania
CA-2020-129714,AB-10060,OFF-BI-10002160,Daksh,Home Office,Furniture,Chairs,45,-15,2,9/1/2020,9/3/2020,Second Class,COD,United States,Philadelphia,Pennsylvania
CA-2020-129714,AB-10060,OFF-PA-10001970,Akash,Home Office,Furniture,Bookcases,246,61,2,9/1/2020,9/3/2020,Second Class,COD,United States,Philadelphia,Pennsylvania
CA-2020-129714,AB-10060,OFF-BI-10004995,Aditya,Home Office,Clothing,Stole,50,25,5,9/1/2020,9/3/2020,Standard Class,COD,United States,Philadelphia,Pennsylvania
CA-2020-138520,JL-15505,FUR-BO-10002268,Pooja,Consumer,Clothing,Hankerchief,246,98,5,4/8/2020,4/13/2020,Standard Class,COD,United States,Austin,Texas
CA-2020-138520,JL-15505,OFF-EN-10001137,Shubhi,Consumer,Clothing,Kurti,44,99,3,4/8/2020,4/13/2020,Standard Class,Debit Card,United States,San Francisco,California
CA-2020-138520,JL-15505,OFF-AR-10002399,Kasheen,Consumer,Clothing,Saree,245,-78,3,4/8/2020,4/13/2020,Standard Class,COD,United States,Lowell,Massachusetts
CA-2020-138520,JL-15505,OFF-PA-10002713,Riya,Consumer,Clothing,Saree,245,30,2,4/8/2020,4/13/2020,Standard Class,COD,United States,Lowell,Massachusetts
CA-2020-130001,HK-14890,OFF-PA-10002666,Utsav,Corporate,Clothing,Stole,376,0,7,4/23/2020,4/28/2020,First Class,Credit Card,United States,Lowell,Massachusetts
CA-2021-155698,VB-21745,OFF-AP-10001124,Ajay,Corporate,Clothing,T-shirt,45,1,3,3/8/2021,3/11/2021,First Class,Debit Card,United States,New York City,New York
CA-2021-155698,VB-21745,OFF-LA-10001158,Megha,Corporate,Clothing,Stole,45,-28,2,3/8/2021,3/11/2021,First Class,Debit Card,United States,New York City,New York
CA-2021-144904,KW-16435,OFF-LA-10001158,Rhea,Consumer,Furniture,Furnishings,244,-122,5,9/25/2021,10/1/2021,First Class,COD,United States,New York City,New York
CA-2021-144904,KW-16435,FUR-CH-10000785,Ishit,Consumer,Furniture,Bookcases,244,83,2,9/25/2021,10/1/2021,First Class,COD,United States,New York City,New York
CA-2021-144904,KW-16435,OFF-AR-10003732,Smriti,Consumer,Clothing,Kurti,10,4,1,9/25/2021,10/1/2021,Standard Class,UPI,United States,New York City,New York
CA-2021-144904,KW-16435,FUR-FU-10000023,Anita,Consumer,Furniture,Bookcases,375,180,3,9/25/2021,10/1/2021,Standard Class,Credit Card,United States,New York City,New York
CA-2018-123344,JD-16060,OFF-ST-10001713,Ankita,Consumer,Clothing,Skirt,46,14,5,9/24/2018,9/29/2018,Standard Class,Debit Card,United States,New York City,New York
CA-2020-155516,MK-17905,OFF-BI-10002412,Masurkar,Corporate,Clothing,Stole,49,-31,2,10/21/2020,10/21/2020,Standard Class,UPI,United States,New York City,New York
CA-2020-155516,MK-17905,OFF-SU-10001225,Shivani,Corporate,Clothing,Kurti,47,-20,2,10/21/2020,10/21/2020,Standard Class,Debit Card,United States,New York City,New York
CA-2020-155516,MK-17905,OFF-ST-10002406,Dheeraj,Corporate,Clothing,Stole,355,-114,7,10/21/2020,10/21/2020,First Class,Credit Card,United States,Charlotte,North Carolina
CA-2020-155516,MK-17905,FUR-BO-10002545,Abhishek,Corporate,Clothing,Hankerchief,32,8,5,10/21/2020,10/21/2020,First Class,UPI,United States,Columbus,Georgia
CA-2021-104745,GT-14755,OFF-PA-10002036,Gunjal,Consumer,Furniture,Chairs,243,-14,2,5/29/2021,6/4/2021,Standard Class,COD,United States,Columbus,Georgia
CA-2021-104745,GT-14755,OFF-ST-10002205,Ashmi,Consumer,Electronics,Electronic Games,241,-77,4,5/29/2021,6/4/2021,Standard Class,COD,United States,New York City,New York
US-2018-119137,AG-10900,OFF-BI-10001982,Kanak,Consumer,Clothing,Saree,47,15,5,7/23/2018,7/27/2018,Standard Class,Debit Card,United States,New York City,New York
US-2018-119137,AG-10900,TEC-AC-10003911,Jesslyn,Consumer,Clothing,Skirt,50,-10,6,7/23/2018,7/27/2018,Standard Class,Debit Card,United States,New York City,New York
US-2018-119137,AG-10900,OFF-AR-10000658,Ankit,Consumer,Clothing,Hankerchief,15,6,2,7/23/2018,7/27/2018,Standard Class,COD,United States,New York City,New York
US-2018-119137,AG-10900,TEC-AC-10002076,Akshay,Consumer,Clothing,Stole,148,24,3,7/23/2018,7/27/2018,Same Day,COD,United States,San Francisco,California
US-2020-134656,MM-18280,OFF-PA-10003039,Sonakshi,Corporate,Electronics,Electronic Games,299,-28,3,9/28/2020,10/1/2020,Same Day,UPI,United States,Manchester,Connecticut
US-2021-134481,AR-10405,FUR-TA-10004915,Vipul,Corporate,Electronics,Phones,68,-30,1,8/27/2021,9/1/2021,Same Day,UPI,United States,Manchester,Connecticut
CA-2019-130792,RA-19915,OFF-AP-10000696,Pranav,Consumer,Clothing,Leggings,52,18,5,4/28/2019,5/5/2019,Same Day,Debit Card,United States,Manchester,Connecticut
CA-2019-130792,RA-19915,OFF-ST-10003327,Apoorv,Consumer,Furniture,Chairs,239,-162,5,4/28/2019,5/5/2019,Standard Class,COD,United States,Manchester,Connecticut
CA-2019-130792,RA-19915,OFF-BI-10000309,Rahul,Consumer,Clothing,Skirt,27,6,3,4/28/2019,5/5/2019,Standard Class,COD,United States,Harlingen,Texas
CA-2020-134775,AS-10285,OFF-PA-10004734,Geetanjali,Corporate,Clothing,Saree,238,20,2,10/28/2020,10/29/2020,Standard Class,COD,United States,Harlingen,Texas
CA-2020-134775,AS-10285,OFF-BI-10002225,Preksha,Corporate,Clothing,Shirt,48,16,3,10/28/2020,10/29/2020,Standard Class,COD,United States,Tucson,Arizona
CA-2019-125395,LA-16780,TEC-AC-10004708,Shyam,Corporate,Clothing,Stole,66,22,3,6/26/2019,6/29/2019,Standard Class,UPI,United States,Tucson,Arizona
US-2019-168935,DO-13435,FUR-TA-10000617,Sakshi,Consumer,Clothing,Hankerchief,53,24,1,11/27/2019,12/2/2019,Standard Class,Debit Card,United States,Tucson,Arizona
US-2019-168935,DO-13435,TEC-AC-10002335,Aromal,Consumer,Electronics,Electronic Games,233,-10,5,11/27/2019,12/2/2019,First Class,COD,United States,Tucson,Arizona
CA-2019-122756,DK-13225,TEC-MA-10001681,Sanjay,Corporate,Clothing,Saree,53,-2,3,12/3/2019,12/7/2019,Standard Class,Debit Card,United States,Quincy,Illinois
CA-2019-122756,DK-13225,FUR-FU-10001935,Lisha,Corporate,Clothing,T-shirt,54,8,4,12/3/2019,12/7/2019,Standard Class,Debit Card,United States,Franklin,Massachusetts
CA-2018-115973,NG-18430,OFF-AR-10004757,Jayanti,Consumer,Clothing,Saree,352,-345,5,11/24/2018,11/26/2018,Standard Class,Credit Card,United States,Houston,Texas
CA-2021-101798,MV-18190,OFF-BI-10000050,Kritika,Consumer,Clothing,Stole,349,0,7,12/11/2021,12/15/2021,Standard Class,Credit Card,United States,Houston,Texas
CA-2021-101798,MV-18190,TEC-AC-10001998,Arindam,Consumer,Clothing,Trousers,341,-85,6,12/11/2021,12/15/2021,First Class,Credit Card,United States,Houston,Texas
US-2018-135972,JG-15115,TEC-PH-10003012,Maithilee,Consumer,Clothing,Saree,54,12,3,9/21/2018,9/23/2018,First Class,Debit Card,United States,San Francisco,California
US-2018-135972,JG-15115,TEC-CO-10002313,Ramesh,Consumer,Clothing,Shirt,57,7,2,9/21/2018,9/23/2018,Second Class,UPI,United States,San Francisco,California
US-2018-134971,BP-11095,OFF-BI-10003982,Jitesh,Corporate,Clothing,Shirt,340,20,7,6/7/2018,6/10/2018,Standard Class,Credit Card,United States,Taylor,Michigan
CA-2021-102946,VP-21730,OFF-BI-10004492,Sandeep,Home Office,Clothing,Stole,227,48,5,6/30/2021,7/5/2021,Standard Class,COD,United States,Pembroke Pines,Florida
CA-2021-165603,SS-20140,OFF-ST-10000798,Soodesh,Corporate,Furniture,Bookcases,330,81,1,10/17/2021,10/19/2021,Standard Class,Credit Card,United States,Pembroke Pines,Florida
CA-2021-165603,SS-20140,OFF-PA-10002552,Bharat,Corporate,Furniture,Furnishings,216,-38,6,10/17/2021,10/19/2021,Standard Class,UPI,United States,Philadelphia,Pennsylvania
CA-2019-122259,HP-14815,OFF-SU-10002573,Ritu,Home Office,Furniture,Chairs,224,-143,3,10/31/2019,11/4/2019,First Class,COD,United States,Philadelphia,Pennsylvania
CA-2020-108987,AG-10675,OFF-ST-10001580,Hazel,Consumer,Furniture,Chairs,55,-33,2,9/8/2020,9/10/2020,Standard Class,Debit Card,United States,Cincinnati,Ohio
CA-2020-108987,AG-10675,FUR-BO-10004834,Shivam,Consumer,Clothing,Stole,49,21,1,9/8/2020,9/10/2020,Standard Class,UPI,United States,New York City,New York
CA-2020-108987,AG-10675,OFF-ST-10000934,Parnavi,Consumer,Clothing,Trousers,224,87,3,9/8/2020,9/10/2020,Second Class,COD,United States,New York City,New York
CA-2020-108987,AG-10675,TEC-AC-10000158,Swati,Consumer,Furniture,Bookcases,223,27,2,9/8/2020,9/10/2020,Second Class,COD,United States,Des Moines,Washington
CA-2018-113166,LF-17185,OFF-PA-10001947,Parakh,Consumer,Electronics,Accessories,324,39,8,12/24/2018,12/26/2018,Second Class,Credit Card,United States,Des Moines,Washington
CA-2018-155208,SP-20650,OFF-AR-10003478,Priyanka,Corporate,Clothing,Hankerchief,56,18,2,4/16/2018,4/20/2018,Standard Class,Debit Card,United States,Peoria,Illinois
CA-2021-117933,RF-19840,OFF-AP-10004249,Arun,Consumer,Clothing,Shirt,223,62,7,12/24/2021,12/29/2021,Second Class,COD,United States,Las Vegas,Nevada
CA-2021-117457,KH-16510,TEC-AC-10000158,Hemant,Consumer,Clothing,Skirt,10,2,2,12/8/2021,12/12/2021,Second Class,COD,United States,Warwick,Rhode Island
CA-2021-117457,KH-16510,TEC-CO-10004115,Utkarsh,Consumer,Clothing,Leggings,57,6,5,12/8/2021,12/12/2021,Standard Class,Debit Card,United States,Warwick,Rhode Island
CA-2021-117457,KH-16510,OFF-PA-10003724,Sagar,Consumer,Clothing,Saree,322,-113,4,12/8/2021,12/12/2021,Second Class,Credit Card,United States,Jackson,Michigan
CA-2021-117457,KH-16510,FUR-TA-10002041,Nirja,Consumer,Clothing,Saree,219,4,2,12/8/2021,12/12/2021,Second Class,COD,United States,Houston,Texas
CA-2021-117457,KH-16510,OFF-PA-10002893,Abhijit,Consumer,Clothing,Stole,103,21,7,12/8/2021,12/12/2021,Second Class,UPI,United States,Houston,Texas
CA-2021-117457,KH-16510,OFF-LA-10003766,Sonakshi,Consumer,Clothing,Saree,47,-27,4,12/8/2021,12/12/2021,Second Class,COD,United States,Houston,Texas
CA-2021-117457,KH-16510,OFF-PA-10001970,Mayank,Consumer,Clothing,Saree,219,0,1,12/8/2021,12/12/2021,First Class,COD,United States,Houston,Texas
CA-2021-117457,KH-16510,FUR-BO-10001972,Avni,Consumer,Clothing,Leggings,57,-48,6,12/8/2021,12/12/2021,Standard Class,Debit Card,United States,Miami,Florida
CA-2021-117457,KH-16510,FUR-CH-10003956,Wale,Consumer,Electronics,Accessories,319,102,6,12/8/2021,12/12/2021,Standard Class,Credit Card,United States,Wilmington,North Carolina
CA-2021-142636,KC-16675,OFF-PA-10000157,Kasheen,Corporate,Furniture,Chairs,315,-8,3,11/3/2021,11/7/2021,Standard Class,Credit Card,United States,New York City,New York
CA-2021-142636,KC-16675,FUR-CH-10001891,Abhishek,Corporate,Electronics,Electronic Games,314,-41,3,11/3/2021,11/7/2021,Standard Class,Credit Card,United States,San Francisco,California
CA-2021-122105,CJ-12010,OFF-AR-10004344,Aayushi,Consumer,Electronics,Electronic Games,311,40,1,6/24/2021,6/28/2021,Standard Class,EMI,United States,San Francisco,California
CA-2020-148796,PB-19150,FUR-CH-10004886,Sidharth,Consumer,Electronics,Accessories,307,74,3,4/14/2020,4/18/2020,Standard Class,EMI,United States,San Francisco,California
CA-2021-154816,VB-21745,OFF-PA-10003845,Bhutekar,Corporate,Electronics,Accessories,294,109,7,11/6/2021,11/10/2021,Standard Class,EMI,United States,San Francisco,California
CA-2021-110478,SP-20860,OFF-AR-10001573,Mugdha,Corporate,Electronics,Electronic Games,216,-83,3,3/4/2021,3/9/2021,Standard Class,COD,United States,San Francisco,California
CA-2021-110478,SP-20860,OFF-EN-10000483,Bhavna,Corporate,Furniture,Chairs,58,-42,2,3/4/2021,3/9/2021,Standard Class,Debit Card,United States,San Francisco,California
CA-2018-142048,JE-15745,TEC-AC-10004114,Deepak,Consumer,Clothing,Stole,48,20,4,6/22/2018,6/25/2018,Standard Class,UPI,United States,San Francisco,California
CA-2021-125388,MP-17965,FUR-FU-10004712,Aryan,Corporate,Clothing,T-shirt,54,14,3,10/19/2021,10/23/2021,Standard Class,UPI,United States,San Francisco,California
CA-2021-125388,MP-17965,OFF-ST-10000918,Krishna,Corporate,Clothing,Stole,216,50,4,10/19/2021,10/23/2021,Standard Class,COD,United States,San Francisco,California
CA-2021-155705,NF-18385,FUR-CH-10000015,Divsha,Consumer,Clothing,Saree,215,-30,2,8/21/2021,8/23/2021,Standard Class,COD,United States,Seattle,Washington
CA-2021-149160,JM-15265,FUR-FU-10003347,Nikhil,Corporate,Clothing,Leggings,43,8,3,11/23/2021,11/26/2021,Standard Class,COD,United States,Seattle,Washington
CA-2021-149160,JM-15265,OFF-BI-10001543,Shikhar,Corporate,Clothing,Saree,136,-33,5,11/23/2021,11/26/2021,Standard Class,COD,United States,Huntington Beach,California
CA-2018-101476,SD-20485,TEC-MA-10000029,Surabhi,Home Office,Clothing,Leggings,59,-30,3,9/12/2018,9/13/2018,Standard Class,Debit Card,United States,Los Angeles,California
CA-2021-152275,KH-16630,OFF-AR-10000369,Rane,Corporate,Clothing,Shirt,213,4,14,10/1/2021,10/8/2021,Standard Class,COD,United States,Richmond,Kentucky
US-2020-123750,RB-19795,OFF-BI-10004584,Noshiba,Home Office,Clothing,Stole,59,21,2,4/15/2020,4/21/2020,Standard Class,Debit Card,United States,Los Angeles,California
US-2020-123750,RB-19795,TEC-AC-10004659,Saurabh,Home Office,Clothing,T-shirt,55,3,3,4/15/2020,4/21/2020,First Class,COD,United States,Los Angeles,California
US-2020-123750,RB-19795,TEC-AC-10004659,Siddharth,Home Office,Clothing,T-shirt,294,62,9,4/15/2020,4/21/2020,Standard Class,EMI,United States,Louisville,Colorado
US-2020-123750,RB-19795,OFF-ST-10000617,Dipali,Home Office,Electronics,Phones,210,62,2,4/15/2020,4/21/2020,Standard Class,COD,United States,Lawrence,Massachusetts
CA-2020-127369,DB-13060,OFF-ST-10003306,Bharat,Consumer,Clothing,Kurti,59,24,6,6/6/2020,6/7/2020,Second Class,Debit Card,United States,Lawrence,Massachusetts
US-2018-150574,MK-18160,OFF-BI-10000773,Hitika,Consumer,Clothing,Saree,396,-31,9,12/19/2018,12/25/2018,Second Class,COD,United States,Jackson,Mississippi
US-2018-150574,MK-18160,TEC-AC-10002600,Vivek,Consumer,Furniture,Bookcases,284,45,2,12/19/2018,12/25/2018,Second Class,EMI,United States,Canton,Michigan
CA-2020-147375,PO-19180,TEC-MA-10002937,Ashmi,Home Office,Clothing,Saree,276,52,5,6/12/2020,6/14/2020,First Class,EMI,United States,Canton,Michigan
CA-2020-147375,PO-19180,OFF-PA-10001970,Sanskriti,Home Office,Clothing,Skirt,23,2,2,6/12/2020,6/14/2020,Standard Class,UPI,United States,New Rochelle,New York
CA-2021-130043,BB-11545,OFF-PA-10002230,Sagar,Corporate,Electronics,Electronic Games,209,-63,4,9/15/2021,9/19/2021,Standard Class,COD,United States,San Antonio,Texas
CA-2021-157252,CV-12805,FUR-CH-10003396,Pratiksha,Corporate,Furniture,Furnishings,50,-28,5,1/20/2021,1/23/2021,Standard Class,COD,United States,Gastonia,North Carolina
CA-2020-115756,PK-19075,FUR-FU-10000246,Akshata,Consumer,Clothing,Shirt,57,27,2,9/5/2020,9/7/2020,Standard Class,COD,United States,Gastonia,North Carolina
CA-2020-115756,PK-19075,OFF-ST-10000060,Komal,Consumer,Electronics,Phones,276,-21,2,9/5/2020,9/7/2020,Standard Class,EMI,United States,Gastonia,North Carolina
CA-2020-115756,PK-19075,OFF-ST-10003058,Sonakshi,Consumer,Furniture,Bookcases,268,6,2,9/5/2020,9/7/2020,First Class,UPI,United States,Gastonia,North Carolina
CA-2020-115756,PK-19075,OFF-PA-10002222,Duhita,Consumer,Clothing,Trousers,269,111,3,9/5/2020,9/7/2020,Standard Class,EMI,United States,Lowell,Massachusetts
CA-2020-115756,PK-19075,FUR-CH-10002372,Anmol,Consumer,Clothing,Saree,209,2,1,9/5/2020,9/7/2020,Standard Class,COD,United States,Jacksonville,Florida
CA-2020-115756,PK-19075,OFF-LA-10001317,Tushina,Consumer,Clothing,Hankerchief,60,-12,4,9/5/2020,9/7/2020,Second Class,Debit Card,United States,Jacksonville,Florida
CA-2021-154214,TB-21595,FUR-FU-10000206,Inderpreet,Consumer,Electronics,Electronic Games,269,-86,2,3/20/2021,3/25/2021,Second Class,EMI,United States,Chicago,Illinois
CA-2020-166674,RB-19360,OFF-AR-10000588,Mousam,Consumer,Clothing,Saree,208,-25,2,4/1/2020,4/3/2020,Standard Class,COD,United States,Chicago,Illinois
CA-2020-166674,RB-19360,OFF-ST-10001469,Monisha,Consumer,Clothing,Leggings,27,2,2,4/1/2020,4/3/2020,Second Class,UPI,United States,Houston,Texas
CA-2020-166674,RB-19360,OFF-AR-10001953,Shweta,Consumer,Clothing,Saree,206,-206,3,4/1/2020,4/3/2020,Second Class,COD,United States,New York City,New York
CA-2020-166674,RB-19360,OFF-AR-10003156,Pooja,Consumer,Clothing,Hankerchief,61,8,4,4/1/2020,4/3/2020,Second Class,Debit Card,United States,Detroit,Michigan
CA-2020-166674,RB-19360,OFF-AR-10004974,Dhirajendu,Consumer,Furniture,Chairs,212,-24,2,4/1/2020,4/3/2020,Second Class,COD,United States,Detroit,Michigan
CA-2020-166674,RB-19360,TEC-PH-10002365,Sharda,Consumer,Clothing,Saree,262,64,6,4/1/2020,4/3/2020,Second Class,EMI,United States,Detroit,Michigan
CA-2021-147277,EB-13705,FUR-TA-10001539,Sajal,Corporate,Furniture,Bookcases,204,276,3,10/20/2021,10/24/2021,Second Class,COD,United States,Detroit,Michigan
CA-2021-147277,EB-13705,OFF-ST-10000142,Aakanksha,Corporate,Clothing,T-shirt,59,-46,7,10/20/2021,10/24/2021,Second Class,UPI,United States,Detroit,Michigan
CA-2020-100153,KH-16630,TEC-AC-10001772,Phalguni,Corporate,Clothing,Saree,199,-18,2,12/13/2020,12/17/2020,Second Class,COD,United States,Detroit,Michigan
US-2018-110674,SC-20095,FUR-CH-10000225,Snehal,Consumer,Electronics,Accessories,59,6,1,2/12/2018,2/18/2018,Second Class,UPI,United States,Columbus,Indiana
US-2020-157945,NF-18385,FUR-CH-10002331,Manish,Consumer,Clothing,Leggings,45,9,3,9/26/2020,10/1/2020,Second Class,UPI,United States,Auburn,New York
US-2020-157945,NF-18385,OFF-EN-10001415,Harsh,Consumer,Clothing,Stole,211,19,8,9/26/2020,10/1/2020,Second Class,COD,United States,Auburn,New York
CA-2019-109638,JH-15985,OFF-AP-10002472,Tejas,Consumer,Electronics,Phones,65,-16,2,12/15/2019,12/22/2019,Second Class,Debit Card,United States,Auburn,New York
CA-2019-109638,JH-15985,TEC-AC-10004571,Pearl,Consumer,Clothing,Skirt,25,0,4,12/15/2019,12/22/2019,Second Class,UPI,United States,Auburn,New York
CA-2019-109638,JH-15985,OFF-BI-10001098,Shivangi,Consumer,Electronics,Phones,196,-7,5,12/15/2019,12/22/2019,Second Class,COD,United States,Auburn,New York
CA-2020-109869,TN-21040,FUR-FU-10000023,Nishi,Home Office,Clothing,Shirt,261,13,6,4/22/2020,4/29/2020,Standard Class,Credit Card,United States,Auburn,New York
CA-2020-109869,TN-21040,FUR-TA-10001889,Gunjan,Home Office,Electronics,Phones,195,-117,5,4/22/2020,4/29/2020,Standard Class,COD,United States,Akron,Ohio
CA-2020-109869,TN-21040,OFF-BI-10000315,Swetlana,Home Office,Clothing,Saree,192,-146,3,4/22/2020,4/29/2020,Standard Class,COD,United States,Akron,Ohio
CA-2020-109869,TN-21040,OFF-SU-10003505,Akshat,Home Office,Clothing,Stole,189,87,7,4/22/2020,4/29/2020,Standard Class,COD,United States,Norman,Oklahoma
CA-2020-109869,TN-21040,OFF-AP-10002578,Namrata,Home Office,Clothing,Kurti,32,2,2,4/22/2020,4/29/2020,Standard Class,UPI,United States,Concord,California
US-2019-101399,JS-15940,FUR-FU-10002918,Jaydeep,Home Office,Clothing,Shirt,188,13,7,1/17/2019,1/24/2019,Standard Class,COD,United States,Decatur,Illinois
CA-2021-154907,DS-13180,FUR-BO-10002824,Rashmi,Corporate,Clothing,Saree,73,-25,3,3/31/2021,4/4/2021,Standard Class,COD,United States,Decatur,Illinois
US-2020-100419,CC-12670,OFF-BI-10002194,Jahan,Consumer,Clothing,Hankerchief,259,47,5,12/16/2020,12/20/2020,Standard Class,Credit Card,United States,Seattle,Washington
CA-2019-154144,MH-17785,OFF-PA-10004071,Sanjay,Corporate,Clothing,Trousers,187,-15,3,12/20/2019,12/24/2019,Standard Class,COD,United States,Seattle,Washington
CA-2018-144666,JP-15520,OFF-ST-10002743,Rachna,Consumer,Clothing,Hankerchief,26,11,2,11/9/2018,11/11/2018,Standard Class,UPI,United States,Seattle,Washington
CA-2018-144666,JP-15520,FUR-BO-10001601,Shefali,Consumer,Furniture,Chairs,185,-26,6,11/9/2018,11/11/2018,Standard Class,COD,United States,Phoenix,Arizona
CA-2018-144666,JP-15520,TEC-PH-10002680,Akanksha,Consumer,Clothing,Saree,248,8,2,11/9/2018,11/11/2018,Standard Class,Credit Card,United States,Phoenix,Arizona
CA-2018-144666,JP-15520,OFF-ST-10001321,Vini,Consumer,Clothing,Leggings,67,9,4,11/9/2018,11/11/2018,Standard Class,Debit Card,United States,Phoenix,Arizona
CA-2018-144666,JP-15520,OFF-PA-10001509,Sumeet,Consumer,Furniture,Chairs,248,-70,3,11/9/2018,11/11/2018,Standard Class,Credit Card,United States,Phoenix,Arizona
